Name: * StatTrak(TM) M9 Bayonet | Autotronic (Battle-Scarred)                    $325.00 USD         #1
Name: M4A1-S | Knight (Minimal Wear)                                             $325.00 USD         #6
Name: * Flip Knife | Night (Factory New)                                         $325.00 USD         #1
Name: StatTrak(TM) M4A1-S | Chantico's Fire (Factory New)                        $325.30 USD         #5
Name: * Hand Wraps | Overprint (Field-Tested)                                    $327.13 USD         #5
Name: * StatTrak(TM) Butterfly Knife | Damascus Steel (Minimal Wear)             $327.86 USD         #2
Name: * StatTrak(TM) Bayonet | Lore (Field-Tested)                               $328.56 USD         #3
Name: * StatTrak(TM) Bowie Knife | Damascus Steel (Factory New)                  $337.35 USD         #3
Name: * StatTrak(TM) Karambit | Case Hardened (Field-Tested)                     $329.73 USD         #6
Name: * Butterfly Knife | Case Hardened (Factory New)                            $331.00 USD         #1
Name: * StatTrak(TM) Karambit | Freehand (Field-Tested)                          $331.23 USD         #4
Name: * Specialist Gloves | Crimson Kimono (Battle-Scarred)                      $333.56 USD         #5
Name: StatTrak(TM) USP-S | Overgrowth (Factory New)                              $333.90 USD         #3
Name: * Sport Gloves | Omega (Well-Worn)                                         $334.01 USD         #3
Name: * StatTrak(TM) Bowie Knife | Doppler (Minimal Wear)                        $334.53 USD         #1
Name: * M9 Bayonet | Fade (Minimal Wear)                                         $334.53 USD         #3
Name: * StatTrak(TM) Bayonet | Case Hardened (Battle-Scarred)                    $334.53 USD         #1
Name: * StatTrak(TM) Karambit | Ultraviolet (Minimal Wear)                       $336.56 USD         #3
Name: * M9 Bayonet | Slaughter (Factory New)                                     $336.60 USD         #11
Name: * StatTrak(TM) Bayonet | Marble Fade (Factory New)                         $338.18 USD         #11
Name: * Butterfly Knife | Slaughter (Factory New)                                $339.37 USD         #17
Name: * StatTrak(TM) Flip Knife | Fade (Minimal Wear)                            $339.60 USD         #1
Name: * StatTrak(TM) M9 Bayonet | Autotronic (Well-Worn)                         $339.61 USD         #1
Name: * Moto Gloves | Turtle (Field-Tested)                                      $340.33 USD         #7
Name: StatTrak(TM) G3SG1 | The Executioner (Minimal Wear)                        $343.17 USD         #5
Name: * Karambit | Doppler (Minimal Wear)                                        $343.17 USD         #14
Name: * Flip Knife | Safari Mesh (Factory New)                                   $346.49 USD         #1
Name: * Huntsman Knife | Tiger Tooth (Minimal Wear)                              $345.00 USD         #5
Name: * Bayonet | Marble Fade (Minimal Wear)                                     $345.00 USD         #2
Name: * Flip Knife | Marble Fade (Minimal Wear)                                  $346.03 USD         #4
Name: * StatTrak(TM) Bayonet | Crimson Web (Minimal Wear)                        $347.67 USD         #4
Name: * StatTrak(TM) Flip Knife | Lore (Minimal Wear)                            $348.53 USD         #2
Name: * StatTrak(TM) Gut Knife | Case Hardened (Factory New)                     $348.84 USD         #2
Name: * Driver Gloves | Imperial Plaid (Well-Worn)                               $349.00 USD         #3
Name: * Karambit | Autotronic (Field-Tested)                                     $350.00 USD         #16
Name: * StatTrak(TM) Bowie Knife | Marble Fade (Factory New)                     $350.30 USD         #6
Name: * Flip Knife | Fade (Minimal Wear)                                         $350.64 USD         #1
Name: * StatTrak(TM) M9 Bayonet | Lore (Battle-Scarred)                          $351.16 USD         #2
Name: * Specialist Gloves | Crimson Web (Field-Tested)                           $351.82 USD         #5
Name: * StatTrak(TM) Flip Knife | Crimson Web (Minimal Wear)                     $354.52 USD         #1
Name: * Moto Gloves | Polygon (Field-Tested)                                     $352.73 USD         #5
Name: * StatTrak(TM) Karambit | Black Laminate (Field-Tested)                    $352.73 USD         #1
Name: * StatTrak(TM) Butterfly Knife | Slaughter (Minimal Wear)                  $356.50 USD         #4
Name: * StatTrak(TM) Karambit | Damascus Steel (Factory New)                     $357.22 USD         #2
Name: * StatTrak(TM) Shadow Daggers | Tiger Tooth (Minimal Wear)                 $357.22 USD         #1
Name: * StatTrak(TM) Bowie Knife | Doppler (Factory New)                         $358.29 USD         #5
Name: * Sport Gloves | Amphibious (Battle-Scarred)                               $362.77 USD         #1
Name: * StatTrak(TM) Karambit | Crimson Web (Field-Tested)                       $360.99 USD         #2
Name: * M9 Bayonet | Tiger Tooth (Minimal Wear)                                  $362.22 USD         #2
Name: * StatTrak(TM) M9 Bayonet | Slaughter (Field-Tested)                       $362.77 USD         #1
Name: * Specialist Gloves | Emerald Web (Field-Tested)                           $362.77 USD         #13
Name: * M9 Bayonet | Autotronic (Well-Worn)                                      $362.77 USD         #3
Name: * StatTrak(TM) Bayonet | Night (Minimal Wear)                              $358.42 USD         #2
Name: * Sport Gloves | Hedge Maze (Well-Worn)                                    $366.50 USD         #1
Name: * Butterfly Knife | Fade (Factory New)                                     $368.18 USD         #32
Name: * StatTrak(TM) Shadow Daggers | Marble Fade (Minimal Wear)                 $368.51 USD         #1
Name: Souvenir CZ75-Auto | Nitro (Factory New)                                   $348.53 USD         #1
Name: * StatTrak(TM) Butterfly Knife | Night (Minimal Wear)                      $370.30 USD         #1
Name: * StatTrak(TM) M9 Bayonet | Autotronic (Field-Tested)                      $370.38 USD         #4
Name: StatTrak(TM) AWP | BOOM (Factory New)                                      $371.00 USD         #3
Name: * Driver Gloves | Crimson Weave (Field-Tested)                             $371.30 USD         #15
Name: * Butterfly Knife | Tiger Tooth (Factory New)                              $372.22 USD         #13
Name: * Moto Gloves | POW! (Field-Tested)                                        $372.28 USD         #8
Name: * StatTrak(TM) Bowie Knife | Scorched (Minimal Wear)                       $373.18 USD         #3
Name: * Karambit | Urban Masked (Factory New)                                    $365.20 USD         #1
Name: * StatTrak(TM) Bowie Knife | Urban Masked (Minimal Wear)                   $374.99 USD         #2
Name: * M9 Bayonet | Lore (Field-Tested)                                         $375.07 USD         #12
Name: StatTrak(TM) AK-47 | Vulcan (Factory New)                                  $375.39 USD         #5
Name: * StatTrak(TM) Karambit | Freehand (Minimal Wear)                          $377.61 USD         #2
Name: * Moto Gloves | Boom! (Minimal Wear)                                       $375.62 USD         #4
Name: * StatTrak(TM) Butterfly Knife | Damascus Steel (Factory New)              $376.81 USD         #1
